GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO_ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A024R120	TFCP2	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ERA0|ensembl:ENSMUSP00000009877	9606	Ensembl		F
UniProtKB	A0A024R126	NR4A1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	9606	InterPro		F
UniProtKB	A0A024R168	NR4A3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	9606	InterPro		F
UniProtKB	A0A024R1A7	ELK1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418	9606	InterPro		F
UniProtKB	A0A024R1F0	XBP1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35426|ensembl:ENSMUSP00000054852	9606	Ensembl		F
UniProtKB	A0A024R1M5	ZNF278	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JMG9|ensembl:ENSMUSP00000050684	9606	Ensembl		F
UniProtKB	A0A024R1N4	XRCC6	enables	GO:0042162	telomeric DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006165	9606	InterPro		F
UniProtKB	A0A024R1N6	SOX10	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04888|ensembl:ENSMUSP00000039466	9606	Ensembl		F
UniProtKB	A0A024R1N6	SOX10	enables	GO:0000980	RNA polymerase II distal enhancer sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04888|ensembl:ENSMUSP00000039466	9606	Ensembl		F
UniProtKB	A0A024R241	NFIL3	enables	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08750|ensembl:ENSMUSP00000065363	9606	Ensembl		F
UniProtKB	A0A024R274	SMAD4	enables	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97471|ensembl:ENSMUSP00000025393	9606	Ensembl		F
UniProtKB	A0A024R2N7	AXUD1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P59054|ensembl:ENSMUSP00000149214	9606	Ensembl		F
UniProtKB	A0A024R2Q3	CTNNB1	enables	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		F
UniProtKB	A0A024R364	HESX1	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61658|ensembl:ENSMUSP00000041999	9606	Ensembl		F
UniProtKB	A0A024R364	HESX1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024R385	SHOX	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024R3F5	MIZF	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K1K9|ensembl:ENSMUSP00000149879	9606	Ensembl		F
UniProtKB	A0A024R3K4	FLI1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418|InterPro:IPR003118	9606	InterPro		F
UniProtKB	A0A024R3M5	FLI1	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P26323|ensembl:ENSMUSP00000016231	9606	Ensembl		F
UniProtKB	A0A024R3M5	FLI1	enables	GO:0000980	RNA polymerase II distal enhancer sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P26323|ensembl:ENSMUSP00000016231	9606	Ensembl		F
UniProtKB	A0A024R3M5	FLI1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418|InterPro:IPR003118	9606	InterPro		F
UniProtKB	A0A024R3M5	FLI1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P26323|ensembl:ENSMUSP00000016231	9606	Ensembl		F
UniProtKB	A0A024R3N6	FLI1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418|InterPro:IPR003118	9606	InterPro		F
UniProtKB	A0A024R3T7	MIXL1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024R3U6	SATB2	enables	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VI24|ensembl:ENSMUSP00000110057	9606	Ensembl		F
UniProtKB	A0A024R3U6	SATB2	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q546B3|ensembl:ENSMUSP00000110057	9606	Ensembl		F
UniProtKB	A0A024R3U6	SATB2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VI24|ensembl:ENSMUSP00000110057	9606	Ensembl		F
UniProtKB	A0A024R3V8	TSNAX	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002848|InterPro:IPR016068|InterPro:IPR036081	9606	InterPro		F
UniProtKB	A0A024R411	ORC2L	enables	GO:0003688	DNA replication origin binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60862|ensembl:ENSMUSP00000027198	9606	Ensembl		F
UniProtKB	A0A024R427	ALS2CR8	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VHI4|ensembl:ENSMUSP00000141169	9606	Ensembl		F
UniProtKB	A0A024R470	PAX3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024R4C3	TP73	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D4AA88|ensembl:ENSRNOP00000052265	9606	Ensembl		F
UniProtKB	A0A024R4E9	RERE	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000679	9606	InterPro		F
UniProtKB	A0A024R4I5	SPIB	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418	9606	InterPro		F
UniProtKB	A0A024R4K8	SPIB	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418	9606	InterPro		F
UniProtKB	A0A024R534	MTA2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000679	9606	InterPro		F
UniProtKB	A0A024R5Z0	TCF12	enables	GO:0035497	cAMP response element binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51514|ensembl:ENSRNOP00000074384	9606	Ensembl		F
UniProtKB	A0A024R5Z0	TCF12	enables	GO:0070888	E-box binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61286|ensembl:ENSMUSP00000139365	9606	Ensembl		F
UniProtKB	A0A024R5Z3	SMAD3	enables	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BUN5|ensembl:ENSMUSP00000034973	9606	Ensembl		F
UniProtKB	A0A024R5Z3	SMAD3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84025|ensembl:ENSRNOP00000037346	9606	Ensembl		F
UniProtKB	A0A024R6I1	CHES1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR018122|InterPro:IPR030456	9606	InterPro		F
UniProtKB	A0A024R6P5	MTA1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000679	9606	InterPro		F
UniProtKB	A0A024R6X7	hCG_2025835	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000232	9606	InterPro		F
UniProtKB	A0A024R6X7	hCG_2025835	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A096MK39|ensembl:ENSRNOP00000068369	9606	Ensembl		F
UniProtKB	A0A024R6X7	hCG_2025835	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0L1|ensembl:ENSMUSP00000048904	9606	Ensembl		F
UniProtKB	A0A024R734	NFAT5	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015646	9606	InterPro		F
UniProtKB	A0A024R739	POT1	enables	GO:0043047	single-stranded telomeric DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028389|InterPro:IPR032042	9606	InterPro		F
UniProtKB	A0A024R752	FOXP2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR030456	9606	InterPro		F
UniProtKB	A0A024R770	NRF1	enables	GO:0001046	core promoter sequence-specific DNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q90979	9606	AgBase		F
UniProtKB	A0A024R774	NRF1	enables	GO:0001046	core promoter sequence-specific DNA binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q90979	9606	AgBase		F
UniProtKB	A0A024R7K5	MEF2B	enables	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	9606	InterPro		F
UniProtKB	A0A024R7K7	GATAD2A	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000679	9606	InterPro		F
UniProtKB	A0A024R7M6	GATAD2A	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000679	9606	InterPro		F
UniProtKB	A0A024R7N0	MEF2B	enables	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	9606	InterPro		F
UniProtKB	A0A024R7S0	MXD3	enables	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80US8|ensembl:ENSMUSP00000021941	9606	Ensembl		F
UniProtKB	A0A024R7X1	TERF1	enables	GO:0042162	telomeric DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013867|InterPro:IPR017357	9606	InterPro		F
UniProtKB	A0A024R7X2	TERF1	enables	GO:0042162	telomeric DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013867|InterPro:IPR017357	9606	InterPro		F
UniProtKB	A0A024R804	MAFK	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6IRI7|ensembl:ENSRNOP00000001720	9606	Ensembl		F
UniProtKB	A0A024R852	LHX6	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024R864	PBX3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024R880	CDK9	enables	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99J95|ensembl:ENSMUSP00000009699	9606	Ensembl		F
UniProtKB	A0A024R8P1	FOXJ1	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61660|ensembl:ENSMUSP00000038351	9606	Ensembl		F
UniProtKB	A0A024R8P1	FOXJ1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR018122|InterPro:IPR030456	9606	InterPro		F
UniProtKB	A0A024R8X1	hCG_1991559	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54790|ensembl:ENSMUSP00000053899	9606	Ensembl		F
UniProtKB	A0A024R8Y2	POU2F1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024R919	PBX1	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41778|ensembl:ENSMUSP00000135516	9606	Ensembl		F
UniProtKB	A0A024R919	PBX1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024R919	PBX1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41778|ensembl:ENSMUSP00000135516	9606	Ensembl		F
UniProtKB	A0A024R974	ELF3	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UPW2|ensembl:ENSMUSP00000003135	9606	Ensembl		F
UniProtKB	A0A024R974	ELF3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418|InterPro:IPR003118	9606	InterPro		F
UniProtKB	A0A024R997	ELK4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418	9606	InterPro		F
UniProtKB	A0A024R9C2	ELK4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418	9606	InterPro		F
UniProtKB	A0A024R9Q8	RBPSUH	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015350	9606	InterPro		F
UniProtKB	A0A024R9T8	KLF3	enables	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60980|ensembl:ENSMUSP00000129363	9606	Ensembl		F
UniProtKB	A0A024RA33	HOXA3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024RA37	HOXA10	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024RAL6	MEF2C	enables	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	9606	InterPro		F
UniProtKB	A0A024RAL7	MEF2C	enables	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	9606	InterPro		F
UniProtKB	A0A024RAQ1	CSDA	enables	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JKB3|ensembl:ENSMUSP00000032309	9606	Ensembl		F
UniProtKB	A0A024RAV8	BHLHB3	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99PV5|ensembl:ENSMUSP00000032386	9606	Ensembl		F
UniProtKB	A0A024RAV8	BHLHB3	enables	GO:0070888	E-box binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99PV5|ensembl:ENSMUSP00000032386	9606	Ensembl		F
UniProtKB	A0A024RAZ6	HOXC9	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024RB51	hCG_2043420	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024RB66	HOXC10	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024RBE2	ELK3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418	9606	InterPro		F
UniProtKB	A0A024RBE2	ELK3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41971|ensembl:ENSMUSP00000008542	9606	Ensembl		F
UniProtKB	A0A024RBG7	NFYB	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003956	9606	InterPro		F
UniProtKB	A0A024RBG7	NFYB	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63139|ensembl:ENSMUSP00000122403	9606	Ensembl		F
UniProtKB	A0A024RBM7	PRDM4	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80V63|ensembl:ENSMUSP00000151931	9606	Ensembl		F
UniProtKB	A0A024RCR3	hCG_2039588	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A024RCW6	PPARD	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	9606	InterPro		F
UniProtKB	A0A024RD16	SRF	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM73|ensembl:ENSMUSP00000015749	9606	Ensembl		F
UniProtKB	A0A024RD16	SRF	enables	GO:0000987	proximal promoter sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033897	9606	InterPro		F
UniProtKB	A0A024RD16	SRF	enables	GO:0010736	serum response element binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM73|ensembl:ENSMUSP00000015749	9606	Ensembl		F
UniProtKB	A0A024RD16	SRF	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZHH8|ensembl:ENSRNOP00000058149	9606	Ensembl		F
UniProtKB	A0A024RD16	SRF	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM73|ensembl:ENSMUSP00000015749	9606	Ensembl		F
UniProtKB	A0A024RDF3	HNRPD	enables	GO:0003680	AT DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JJ54|ensembl:ENSRNOP00000046491	9606	Ensembl		F
UniProtKB	A0A024RDI7	LEF1	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27782|ensembl:ENSMUSP00000029611	9606	Ensembl		F
UniProtKB	A0A024RDI7	LEF1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27782|ensembl:ENSMUSP00000029611	9606	Ensembl		F
UniProtKB	A0A024RDU6	ELF1	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60775|ensembl:ENSMUSP00000046515	9606	Ensembl		F
UniProtKB	A0A024RDU6	ELF1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418	9606	InterPro		F
UniProtKB	A0A024RE22	KCNIP3	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AHT3|ensembl:ENSMUSP00000028850	9606	Ensembl		F
UniProtKB	A0A024RE22	KCNIP3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM47|ensembl:ENSRNOP00000071572	9606	Ensembl		F
UniProtKB	A0A068L529	TBLR1-RARA fusion	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	9606	InterPro		F
UniProtKB	A0A075B770	RERE	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000679	9606	InterPro		F
UniProtKB	A0A087WTJ6	CDX1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A087WU18	ELF4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418	9606	InterPro		F
UniProtKB	A0A087WU77	CREB3L2	enables	GO:0035497	cAMP response element binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029804	9606	InterPro		F
UniProtKB	A0A087WUK4	NR2C1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	9606	InterPro		F
UniProtKB	A0A087WUP1	CREB3L2	enables	GO:0035497	cAMP response element binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029804	9606	InterPro		F
UniProtKB	A0A087WVB7	SHOX2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A087WVU3	NKX2-3	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A087WXR4	PGR	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	9606	InterPro		F
UniProtKB	A0A087WXV4	HNF4A	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	9606	InterPro		F
UniProtKB	A0A087WZ09	GATA4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000679	9606	InterPro		F
UniProtKB	A0A087WZ66	AR	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	9606	InterPro		F
UniProtKB	A0A087WZ88	RXRG	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	9606	InterPro		F
UniProtKB	A0A087X0P4	PBX1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	9606	InterPro		F
UniProtKB	A0A087X185	RBPJL	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015350	9606	InterPro		F
UniProtKB	A0A087X1B6	AR	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	9606	InterPro		F
UniProtKB	A0A087X1F9	HSF1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000232	9606	InterPro		F
UniProtKB	A0A087X1W9	ELF5	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418	9606	InterPro		F
UniProtKB	A0A087X1X6	FOXN2	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR018122|InterPro:IPR030456	9606	InterPro		F
UniProtKB	A0A087X299	FOXP1	enables	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P58462|ensembl:ENSMUSP00000108948	9606	Ensembl		F
UniProtKB	A0A087X299	FOXP1	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766	9606	InterPro		F
UniProtKB	A0A087X2F7	ELK4	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000418	9606	InterPro		F
UniProtKB	A0A088AWP2	ERG	enables	GO:0043565	sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003118	9606	InterPro		F
